PartnerID,NationalIDNumber,LoginID,OrganizationLevel,FirstName,MiddleName,LastName,Suffix,JobTitle,BonusMonth,WeekOffDay,PhoneNumber,PhoneNumberType,EmailAddress,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,PAN,UIDAI,SSN,CountryRegionName,BirthDate,Age,MaritalStatus,Gender,HireDate,RetirementYear,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,ProefficientLanguage,LicenseNumber,PassportNumber,BonusMonth_1,Ethenicity,PercentageLeaveLeft,QuarterVaccationHours,FullName,BloodGroup,Department,BirthDate1,WeekOffDay1,PAN1,UIDAI1,LicenseNumber1,PassportNumber1
475.0,539490372,adventure-works\chris0,4,Chris,T,Preston,,Production Technician - WC45,September,Wednesday,200-555-0112,Cell,chris0@adventure-works.com,19 435 Bre &*ck Cour &#t,,Seattle,Washington,98104,QTALO8193N,5030 0000 0000,755397743,United States,12/16/1988,fifty one,M,M,1/22/2009,12/16/2048,FALSE,76,58,True,{300223F3-5587-4230-909B-D9C4AFD6D683},6/30/2014 0:00,Hi nDi! *,FG78 19994625451,L1264789,December,Portuguese,78,6.87,Michal John,O+,marketing,2/15/1989,Wednesday,MRZFU0871K,3425 0653 1151,FG78 19994625451,L1264789
476.0,60114406,adventure-works\jack0,3,Jack,S,Richins,,Production Supervisor - WC30,October,Thursday,552-555-0111,Work,jack0@adventure-works.com,435@ 0 Min ()ute Dr.$$,,Monroe,Washington,98272,QCMAE4162S,3090 0000 0000,200560146,United States,6/22/1983,39,S,M,2/21/2009,6/22/2043,FALSE,68,54,True,{69A47230-70EE-48FD-AC15-C39F3712FF14},6/30/2014 0:00,Po l@iSH,AP45-200057315639,B1846296,June,Black,90,12.5,JohnnyWalker,A+,tech,1/8/1989,Thursday,MRZFU0871K,3968 4957 8725,AP45 19562435673,B1846296
477.0,498138869,adventure-works\david1,4,David,N,Johnson,,Production Technician - WC30,November,Friday,166-555-0162,Cell,david1@adventure-works.com,18 sh^559 Worth32 %%% Cft.,,Kenmore,Washington,98028,VQXHW9424D,2.35E+11,264206667,United States,11/2/1979,43,S,M,12/2/2008,11/2/2039,FALSE,25,32,True,{ED7EE92E-A9D0-4E3A-8DEE-4B143E459F7E},6/30/2014 0:00,Ru $$sssian,UP78 20205132456,V67 16381,Feburary,White,36,2.5,Stuart Little,A+,management,4/15/1989,Friday,MRZFU0871K,8587 9139 2785,UP78 20205132456,V67 16381
478.0,271438431,adventure-works\garrett0,4,Garrett,R,Young,,Production Technician - WC30,December,Saturday,609-555-0179,Work,garrett0@adventure-works.com,2148 Bir *(chwo ()od D@#r,,Snohomish,Washington,98296,LDXLY3218D,8190 0000 0000,78457703,United States,8/25/1984,38,S,M,12/7/2008,8/25/2044,FALSE,34,37,True,{A6F5F72F-AA03-41B7-8B6E-B123BD360753},6/30/2014 0:00,e Ng (lish,AP45 19562435678,L1264789,March,Asian,78,21.5,Ashley Chase,B+,operations,5/31/1991,Saturday,LDXLY3218D,9502 1517 6995,AP45 19562435678,L1264789
479.0,351069889,adventure-works\susan1,4,Susan,A,Metters,,Production Technician - WC30,January,Sunday,639-555-0164,Cell,susan1@adventure-works.com,16 6 ^%78 Lak &eview Blv {}d.,,Sammamish,Washington,98074,STKFM9546X,6830 0000 0000,678436340,United States,4/2/1983,39,S,F,12/14/2008,4/2/2043,FALSE,31,35,True,{F73D75D5-B47B-46EE-AD11-7BF13DD6C55D},6/30/2014 0:00,A F r&ican,AP45 19562435678,K7552753,april,German,34,4.8,Charlie Almond,A-,sales,6/15/1989,Sunday,STKFM9546X,9826 6359 8852,AP45 19562435678,K7552753
480.0,476115505,adventure-works\george0,4,George,Z,Li,,Production Technician - WC30,February,Monday,518-555-0199,Cell,george0@adventure-works.com,20 435 Bre &*ck Cour &#t,,Carnation,Washington,98014,OCAAQ2373J,4920 0000 0000,579856700,United States,4/16/1977,45,M,M,12/21/2008,4/16/2037,FALSE,26,33,True,{01B119A2-2AF3-4775-818E-B421FECB07A7},6/30/2014 0:00,P &olish,FG78 19994625451,P9046286,May,African,67,2.5,Drake Babe,B-,IT,1/4/1991,Monday,MRZFU0871K,3052 7875 6145,FG78 19994625451,P9046286
481.0,746373306,adventure-works\david3,4,David,A,Yalovsky,,Production Technician - WC30,March,Tuesday,373-555-0142,Work,david3@adventure-works.com,5681 B^&%@ el Ai>< r Dr.,,Seattle,Washington,98104,SDAFJ0216G,4250 0000 0000,750725236,United States,8/3/1981,41,S,M,1/2/2009,8/3/2041,FALSE,32,36,True,{84C358D4-2493-452C-B7D6-B212C893A009},6/30/2014 0:00,C #hine $SE,AP45-200057315639,A1045616,June,Thai,76,5.67,Brown Man,AB+,marketing,6/25/1989,Tuesday,SDAFJ0216G,3076 6146 3849,AP45 19562435673,A1045616
482.0,364818297,adventure-works\marc0,4,Marc,J,Ingle,,Production Technician - WC30,April,Wednesday,234-555-0169,Cell,marc0@adventure-works.com,7059 L^a%^ ur &?~! el,,Sammamish,Washington,98074,ZTBBG8793C,7820 0000 0000,478968110,United States,10/24/1986,36,M,M,1/16/2009,10/24/2046,FALSE,22,31,True,{1F151ABC-DB4A-431A-8A5D-15F46C5B8FFC},6/30/2014 0:00,J a panes e,UP78 20205132456,B1846297,July,Polish,36,6.87,Philip Anders,AB-,tech,2/15/1989,Wednesday,ZTBBG8793C,4718 7188 2819,UP78 20205132456,B1846297
483.0,87268837,adventure-works\eugene0,4,Eugene,R,Zabokritski,,Production Technician - WC30,May,Thursday,241-555-0191,Cell,eugene0@adventure-works.com,486 Sa nt #@a Mar (ia,,Sammamish,Washington,98074,DMYAA7712H,2.89E+11,502158285,United States,7/15/1987,fifty one,S,M,1/21/2009,7/15/2047,FALSE,33,36,True,{1BA1D374-18AE-48ED-938F-6F5D2EEC4D4D},6/30/2014 0:00,e Ng (lish,AP45 19562435674,V67 16382,June,Albanian,31,12.5,Michal John,O+,management,1/8/1989,Thursday,DMYAA7712H,5177 5394 4789,AP45 19562435674,V67 16382
484.0,585408256,adventure-works\benjamin0,4,Benjamin,R,Martin,,Production Technician - WC30,June,Friday,533-555-0111,Cell,benjamin0@adventure-works.com,5681 B^&%@ el Ai>< r Dr.,,Snohomish,Washington,98296,BXOTB9065C,3.59E+11,574366295,United States,,36,S,M,1/27/2009,1/5/2046,FALSE,28,34,True,{F1A6F824-895B-4A0F-AF1B-05FBA703E69F},6/30/2014 0:00,A F r&ican,FG78 19994625451,L1264790,August,Uzbek,41,2.5,JohnnyWalker,A+,operations,4/15/1989,Friday,BXOTB9065C,3811 0238 6944,FG78 19994625451,L1264790
485.0,259388196,adventure-works\reed0,4,Reed,T,Koch,,Production Technician - WC30,July,Saturday,678-555-0110,Work,reed0@adventure-works.com,7059 L^a%^ ur &?~! el,,Redmond,Washington,98052,ATCFS7216Z,2.94E+11,636261030,United States,1/8/1989,33,M,M,2/2/2009,1/8/2049,FALSE,23,31,True,{B3967C00-7014-4960-AF15-B1A6D3094F6F},6/30/2014 0:00,P &olish,AP45-200057315640,K7552754,September,IndoAryan,49,6.87,Stuart Little,A+,sales,6/25/1989,Saturday,AGPCB3705U,3750 8430 7653,AP45 19562435673,K7552754
486.0,860123571,adventure-works\david7,4,David,Oliver,Lawrence,,Production Technician - WC30,August,Sunday,118-555-0177,Work,david7@adventure-works.com,486 Sa nt #@a Mar (ia,,Monroe,Washington,98272,PKSPX2121E,4.37E+11,298894271,United States,9/23/1985,Twenty Five,M,M,2/14/2009,9/23/2045,FALSE,29,34,True,{85AFB689-7EAB-41A8-B154-9446195D5BDE},6/30/2014 0:00,C #hine $SE,UP78 20205132456,P9046287,october,Portuguese,12,12.5,James Bond,B+,IT,3/28/1989,Sunday,OPEHH4192O,4755 8766 9949,UP78 20205132456,P9046287
487.0,551346974,adventure-works\russell1,4,Russell,M,King,,Production Technician - WC30,September,Monday,517-555-0122,Work,russell1@adventure-works.com,18 sh^559 Worth32 %%% Cft.,,Bellevue,Washington,98004,PQOBH6080M,9.90E+11,348666917,United States,2/11/1982,40,M,M,2/21/2009,2/11/2042,FALSE,24,32,True,{D54C7989-2675-4EF3-B392-370A8D264B2B},6/30/2014 0:00,J a panes e,AP45 19562435678,A1045616,November,Black,3,2.5,Ashley Chase,A-,marketing,2/5/1989,Monday,MRZFU0871K,9833 8327 6975,AP45 19562435678,A1045616
488.0,568626529,adventure-works\john3,4,John,N,Frum,,Production Technician - WC30,October,Tuesday,663-555-0172,Cell,john3@adventure-works.com,2148 Bir *(chwo ()od D@#r,,Everett,Washington,98201,QWFGZ8263J,3440 0000 0000,216812261,United States,3/24/1982,40,S,M,3/3/2009,3/24/2042,FALSE,27,33,True,{96C7EAB1-6DEA-4C59-AFD8-923F0E8DE1F6},6/30/2014 0:00,e Ng (lish,AP45 19562435678,B1846297,December,White,45,21.5,Charlie Almond,B-,tech,5/31/1991,Tuesday,MRZFU0871K,6321 8481 2058,AP45 19562435678,B1846297
489.0,587567941,adventure-works\jan0,4,Jan,S,Miksovsky,,Production Technician - WC30,November,Wednesday,139-555-0131,Work,jan0@adventure-works.com,16 6 ^%78 Lak &eview Blv {}d.,,Everett,Washington,98201,GYCAM2688Y,9100 0000 0000,873620972,United States,11/15/1974,48,S,M,3/5/2009,11/15/2034,FALSE,30,35,True,{975F827D-BE71-4EB1-8DBF-E6C451D1FAD5},6/30/2014 0:00,A F r&ican,FG78 19994625451,V67 16382,July,Asian,6,4.8,Drake Babe,AB+,management,6/15/1989,Wednesday,GDABP9486I,5485 5000 8000,FG78 19994625451,V67 16382
490.0,862951447,adventure-works\katie0,3,Katie,L,McAskill-White,,Production Supervisor - WC20,December,Thursday,809-555-0133,Work,katie0@adventure-works.com,20 435 Bre &*ck Cour &#t,,Seattle,Washington,98104,MRQPN4761R,,792355329,United States,11/18/1984,38,S,F,2/20/2009,11/18/2044,FALSE,42,41,True,{5BE8B211-CBE5-45D8-84FD-23F36A881473},6/30/2014 0:00,P &olish,AP45-200057315640,L1264790,Feburary,German,78,2.5,Brown Man,AB-,operations,1/4/1991,Thursday,MRZFU0871K,3066 2940 6413,AP45 19562435673,L1264790
491.0,545337468,adventure-works\michael0,4,Michael,T,Hines,,Production Technician - WC20,January,Friday,218-555-0126,Work,michael0@adventure-works.com,435@ 0 Min ()ute Dr.$$,,Monroe,Washington,98272,ICOPU3841A,2.65E+11,752319640,United States,11/17/1984,38,S,M,12/9/2008,11/17/2044,FALSE,20,30,True,{4FD6FE82-535A-4DD1-BEB1-154A8B5E42F0},6/30/2014 0:00,C #hine $SE,UP78 20205132456,B1846297,March,African,90,5.67,Philip Anders,O+,sales,6/25/1989,Friday,OPEHH4192O,7322 8440 2681,UP78 20205132456,B1846297
492.0,368920189,adventure-works\nitin0,4,Nitin,S,Mirchandani,,Production Technician - WC20,February,Saturday,143-555-0173,Cell,nitin0@adventure-works.com,19 sh^559 Worth32 %%% Cft.,,Sammamish,Washington,98074,DQBCL0289G,2.51E+11,267602083,United States,12/1/1986,36,S,M,12/28/2008,12/1/2046,FALSE,21,30,True,{EBBC6787-3F2D-4F6B-9EA3-4DEF02EF382E},6/30/2014 0:00,J a panes e,AP45 19562435674,V67 16382,april,Thai,36,6.87,Michal John,A+,IT,2/15/1989,Saturday,MRZFU0871K,3425 0653 1151,AP45 19562435674,V67 16382
493.0,969985265,adventure-works\barbara0,4,Barbara,S,Decker,,Production Technician - WC20,March,Sunday,119-555-0192,Cell,barbara0@adventure-works.com,2149 Bir *(chwo ()od D@#r,,Sammamish,Washington,98074,YZOGW2698O,2.68E+11,475111032,United States,7/2/1979,43,M,F,1/22/2009,7/2/2039,FALSE,17,28,True,{045C9CBB-3448-4599-9FA9-6C7A9F82F832},6/30/2014 0:00,Sp anish,FG78 19994625451,L1264790,May,Polish,78,12.5,JohnnyWalker,A+,marketing,1/8/1989,Sunday,YZOGW2698O,3968 4957 8725,FG78 19994625451,L1264790
494.0,305522471,adventure-works\john2,4,John,Y,Chen,,Production Technician - WC20,April,Monday,201-555-0163,Cell,john2@adventure-works.com,17 6 ^%78 Lak &eview Blv {}d.,,Duvall,Washington,98019,EJTGX6465K,4.50E+11,418553741,United States,4/5/1986,,M,M,2/9/2009,4/5/2046,FALSE,18,29,True,{BAB69951-28AD-4BCA-B5AC-032746D0CC6F},6/30/2014 0:00,Engli sh$,AP45-200057315641,K7552754,June,Albanian,34,2.5,Stuart Little,B+,tech,4/15/1989,Monday,EJTGX6465K,8587 9139 2785,AP45 19562435673,K7552754
495.0,621932914,adventure-works\stefen0,4,Stefen,A,Hesse,,Production Technician - WC20,May,Tuesday,165-555-0113,Cell,stefen0@adventure-works.com,21 435 Bre &*ck Cour &#t,,Duvall,Washington,98019,VYMFS8168S,2.90E+11,484235257,United States,12/21/1975,47,S,M,2/28/2009,12/21/2035,FALSE,19,29,True,{B9EEBF9F-F694-4BC2-98EC-9B4FB0379EDF},6/30/2014 0:00,Hi nDi! *,UP78 20205132456,P9046287,July,Uzbek,67,21.5,Ashley Chase,A-,management,6/25/1989,Tuesday,VYMFS8168S,9502 1517 6995,UP78 20205132456,P9046287
496.0,551834634,adventure-works\shane0,3,Shane,S,Kim,,Production Supervisor - WC45,June,Wednesday,810-555-0178,Cell,shane0@adventure-works.com,5682 B^&%@ el Ai>< r Dr.,,Bellevue,Washington,98004,RREJL5511U,7.45E+11,500237726,United States,5/24/1990,32,S,M,2/8/2009,5/24/2050,FALSE,75,57,True,{2625C358-672A-4000-AD67-B8CD3F318285},6/30/2014 0:00,Po l@iSH,AP45 19562435678,A1045617,June,IndoAryan,76,4.8,Charlie Almond,B-,operations,3/28/1989,Wednesday,MRZFU0871K,9826 6359 8852,AP45 19562435678,A1045617
497.0,713403643,adventure-works\yvonne0,4,Yvonne,S,McKay,,Production Technician - WC45,July,Thursday,286-555-0189,Work,yvonne0@adventure-works.com,7060 L^a%^ ur &?~! el,,Everett,Washington,98201,KFCLW8209G,4.43E+11,389847202,United States,4/15/1989,33,M,F,12/9/2008,4/15/2049,FALSE,79,59,True,{83C6DABF-FD7D-4F5B-BB22-EB7EEBB9A772},6/30/2014 0:00,Ru $$sssian,AP45 19562435678,B1846298,August,Portuguese,36,2.5,Drake Babe,AB+,sales,6/25/1989,Thursday,KFCLW8209G,3052 7875 6145,AP45 19562435678,B1846298
498.0,435234965,adventure-works\douglas0,4,Douglas,B,Hite,,Production Technician - WC45,August,Friday,808-555-0172,Cell,douglas0@adventure-works.com,487 Sa nt #@a Mar (ia,,Carnation,Washington,98014,WRLFH6815Z,7050 0000 0000,563869809,United States,11/24/1985,Twenty Five,M,M,12/27/2008,11/24/2045,FALSE,80,60,True,{1AB0EDEB-7558-4734-8423-5A11B44DCA35},6/30/2014 0:00,e Ng (lish,FG78 19994625451,V67 16383,September,Black,31,5.67,Brown Man,AB-,IT,3/28/1989,Friday,MRZFU0871K,3076 6146 3849,FG78 19994625451,V67 16383
499.0,187369436,adventure-works\janeth0,4,Janeth,M,Esteves,,Production Technician - WC45,September,Saturday,540-555-0191,Work,janeth0@adventure-works.com,5682 B^&%@ el Ai>< r Dr.,,Monroe,Washington,98272,WFIPV9794F,6830 0000 0000,295278356,United States,7/24/1972,50,S,F,1/15/2009,7/24/2032,FALSE,81,60,True,{8261B8CB-BC3F-4BCE-B364-86035D870263},6/30/2014 0:00,A F r&ican,AP45-200057315641,L1264791,october,White,41,6.87,Philip Anders,O+,marketing,2/5/1989,Saturday,OPEHH4192O,4718 7188 2819,AP45 19562435673,L1264791
500.0,456839592,adventure-works\robert0,4,Robert,J,Rounthwaite,,Production Technician - WC45,October,Sunday,589-555-0147,Cell,robert0@adventure-works.com,7060 L^a%^ ur &?~! el,,Seattle,Washington,98104,KVLLM0927J,5.99E+11,477965663,United States,2/28/1985,Twenty Five,S,M,2/2/2009,2/28/2045,FALSE,82,61,True,{2203154E-5EBD-4ACA-99BE-D835A3309D03},6/30/2014 0:00,Sp anish,UP78 20205132456,K7552755,November,Asian,49,12.5,Michal John,A+,tech,5/31/1991,Sunday,KVLLM0927J,5177 5394 4789,UP78 20205132456,K7552755
501.0,399658727,adventure-works\lionel0,4,Lionel,C,Penuchot,,Production Technician - WC45,November,Monday,450-555-0152,Cell,lionel0@adventure-works.com,487 Sa nt #@a Mar (ia,,Seattle,Washington,98104,QADJE6541G,5030 0000 0000,490332677,United States,3/14/1988,Twenty Five,S,M,2/26/2009,3/14/2048,FALSE,78,59,True,{231B1798-F67B-45C1-9688-265180F93D28},6/30/2014 0:00,Engli sh$,AP45 19562435681,P9046288,December,German,12,2.5,JohnnyWalker,A+,management,6/15/1989,Monday,MRZFU0871K,3811 0238 6944,AP45 19562435681,P9046288
502.0,634335025,adventure-works\brenda0,3,Brenda,M,Diaz,,Production Supervisor - WC40,December,Tuesday,142-555-0139,Work,brenda0@adventure-works.com,19 sh^559 Worth32 %%% Cft.,,Seattle,Washington,98104,SMJJD5630Q,4920 0000 0000,624807599,United States,2/28/1983,39,M,F,3/5/2009,2/28/2043,FALSE,71,55,True,{714D519B-375E-4C5A-8491-C758D00CF95F},6/30/2014 0:00,Hi nDi! *,FG78 199946254524,A1045617,August,African,3,6.87,Stuart Little,B+,operations,1/4/1991,Tuesday,MRZFU0871K,3750 8430 7653,FG78 199946254524,A1045617
503.0,761597760,adventure-works\alejandro0,4,Alejandro,E,McGuel,,Production Technician - WC40,January,Wednesday,668-555-0130,Work,alejandro0@adventure-works.com,2149 Bir *(chwo ()od D@#r,,Seattle,Washington,98104,FZXBJ3509M,8.88E+11,224063044,United States,12/5/1988,Twenty Five,S,M,12/6/2008,12/5/2048,FALSE,52,46,True,{8C7321D2-2C64-4902-9D64-8F5C1EB7F747},6/30/2014 0:00,Po l@iSH,AP45-200057315642,B1846298,Feburary,Thai,45,12.5,James Bond,A-,sales,6/25/1989,Wednesday,GDABP9486I,4755 8766 9949,AP45 19562435673,B1846298
504.0,295971920,adventure-works\fred0,4,Fred,T,Northup,,Production Technician - WC40,February,Thursday,818-555-0192,Cell,fred0@adventure-works.com,17 6 ^%78 Lak &eview Blv {}d.,,Snohomish,Washington,98296,CEHHH7251C,5030 0000 0000,31913558,United States,6/25/1989,33,S,M,12/12/2008,6/25/2049,FALSE,47,43,True,{45358AE8-0B0E-4C11-90BB-DAC3EC0D5C82},6/30/2014 0:00,Ru $$sssian,UP78 20205132456,V67 16383,March,Polish,6,2.5,Ashley Chase,B-,IT,2/15/1989,Thursday,CEHHH7251C,9833 8327 6975,UP78 20205132456,V67 16383
505.0,918737118,adventure-works\kevin1,4,Kevin,H,Liu,,Production Technician - WC40,March,Friday,714-555-0138,Work,kevin1@adventure-works.com,21 435 Bre &*ck Cour &#t,,Seattle,Washington,98104,USVHA0531D,,6562234,United States,12/25/1985,,S,M,12/17/2008,12/25/2045,FALSE,58,49,True,{DC7E95FF-275E-41C2-8ED3-686864F0540A},6/30/2014 0:00,e Ng (lish,AP45 19562435678,L1264791,april,Albanian,78,21.5,Charlie Almond,AB+,marketing,1/8/1989,Friday,USVHA0531D,6321 8481 2058,AP45 19562435678,L1264791
506.0,370487086,adventure-works\shammi0,4,Shammi,G,Mohamed,,Production Technician - WC40,April,Saturday,793-555-0179,Cell,shammi0@adventure-works.com,435@ 0 Min ()ute Dr.$$,,Bellevue,Washington,98004,QNITA7763J,4.59E+11,407194163,United States,10/4/1980,42,M,M,12/24/2008,10/4/2040,FALSE,53,46,True,{9BEF0C94-7969-4905-9A42-CE469C754800},6/30/2014 0:00,A F r&ican,AP45 19562435678,B1846298,May,Uzbek,90,4.8,Drake Babe,AB-,tech,4/15/1989,Saturday,MRZFU0871K,5485 5000 8000,AP45 19562435678,B1846298
507.0,632092621,adventure-works\rajesh0,4,Rajesh,M,Patel,,Production Technician - WC40,May,Sunday,373-555-0137,Cell,rajesh0@adventure-works.com,20 sh^559 Worth32 %%% Cft.,,Edmonds,Washington,98020,JSUFG8494T,,243553953,United States,10/4/1977,45,M,M,12/31/2008,10/4/2037,FALSE,48,44,True,{ACA7B40C-7AC0-4DAA-B4C7-1051D850D7D9},6/30/2014 0:00,P &olish,FG78 199946254524,V67 16383,June,IndoAryan,36,2.5,Brown Man,O+,management,6/25/1989,Sunday,JSUFG8494T,3066 2940 6413,FG78 199946254524,V67 16383
508.0,19312190,adventure-works\lorraine0,4,Lorraine,O,Nay,,Production Technician - WC40,June,Monday,845-555-0184,Work,lorraine0@adventure-works.com,2150 Bir *(chwo ()od D@#r,,Edmonds,Washington,98020,KTMGS9681M,3440 0000 0000,786833600,United States,11/26/1988,Twenty Five,M,F,1/4/2009,11/26/2048,FALSE,49,44,True,{A63966B6-9AD6-40BC-AFD4-A83745879F4D},6/30/2014 0:00,C #hine $SE,AP45-200057315642,L1264791,July,Portuguese,78,5.67,Philip Anders,A+,operations,2/15/1989,Monday,KTMGS9681M,7322 8440 2681,AP45 19562435673,L1264791
509.0,992874797,adventure-works\paula1,4,Paula,R,Nartker,,Production Technician - WC40,July,Tuesday,476-555-0119,Cell,paula1@adventure-works.com,18 6 ^%78 Lak &eview Blv {}d.,,Seattle,Washington,98104,AGYFX8318C,5030 0000 0000,876300059,United States,2/10/1987,Twenty Five,M,F,1/12/2009,2/10/2047,FALSE,54,47,True,{5DD2BE46-204F-4AF3-91F5-5EF082F6D6A6},6/30/2014 0:00,J a panes e,UP78 20205132456,K7552755,June,Black,34,6.87,Michal John,A+,sales,1/8/1989,Tuesday,AGPCB3705U,3425 0653 1151,UP78 20205132456,K7552755
510.0,749211824,adventure-works\frank0,4,Frank,T,Lee,,Production Technician - WC40,August,Wednesday,158-555-0191,Cell,frank0@adventure-works.com,22 435 Bre &*ck Cour &#t,,Seattle,Washington,98104,BKIFI7856M,3950 0000 0000,317713084,United States,9/6/1987,Twenty Five,M,M,1/17/2009,9/6/2047,FALSE,56,48,True,{DD9AD278-ED17-40CF-8619-BAF1BB9D1CF2},6/30/2014 0:00,e Ng (lish,AP45 19562435681,,August,White,67,12.5,JohnnyWalker,B+,IT,4/15/1989,Wednesday,BKIFI7856M,3968 4957 8725,AP45 19562435681,
511.0,746201340,adventure-works\brian0,4,Brian,T,Lloyd,,Production Technician - WC40,September,Thursday,110-555-0182,Cell,brian0@adventure-works.com,5683 B^&%@ el Ai>< r Dr.,,Snohomish,Washington,98296,LJKJP1426G,3.65E+11,328956679,United States,2/10/1977,45,S,M,1/29/2009,2/10/2037,FALSE,55,47,True,{18D594A8-B4ED-43C0-9C43-6033FEAADF4E},6/30/2014 0:00,A F r&ican,FG78 199946254525,A1045618,September,Asian,76,2.5,Stuart Little,A-,marketing,6/25/1989,Thursday,OPEHH4192O,8587 9139 2785,FG78 199946254525,A1045618
512.0,436757988,adventure-works\tawana0,4,Tawana,G,Nusbaum,,Production Technician - WC40,October,Friday,368-555-0113,Work,tawana0@adventure-works.com,7061 L^a%^ ur &?~! el,,Seattle,Washington,98104,WIIAG1306M,7820 0000 0000,712408468,United States,11/10/1989,33,S,M,2/5/2009,11/10/2049,FALSE,50,45,True,{BB4A3E50-232E-4212-9FAF-E67429FEBC7D},6/30/2014 0:00,P &olish,AP45-200057315643,B1846299,october,German,36,21.5,Ashley Chase,B-,tech,3/28/1989,Friday,WIIAG1306M,9502 1517 6995,AP45 19562435673,B1846299
513.0,693168613,adventure-works\ken1,4,Ken,L,Myer,,Production Technician - WC40,November,Saturday,949-555-0174,Work,ken1@adventure-works.com,488 Sa nt #@a Mar (ia,,Everett,Washington,98201,FTAFF1410H,9100 0000 0000,778224314,United States,5/28/1981,41,M,M,2/24/2009,5/28/2041,FALSE,51,45,True,{699C00D8-C4AB-4CD2-A48F-37CBCB5BFCCA},6/30/2014 0:00,C #hine $SE,UP78 20205132456,V67 16384,November,African,31,4.8,Charlie Almond,AB+,management,6/25/1989,Saturday,GDABP9486I,9826 6359 8852,UP78 20205132456,V67 16384
514.0,440379437,adventure-works\gabe0,4,Gabe,B,Mares,,Production Technician - WC40,December,Sunday,310-555-0117,Work,gabe0@adventure-works.com,5683 B^&%@ el Ai>< r Dr.,,Edmonds,Washington,98020,MLHJL0801T,3440 0000 0000,636118682,United States,5/10/1988,34,M,M,3/8/2009,5/10/2048,FALSE,57,48,True,{790C9A7C-264C-4D48-A9D3-E2571A8011D8},6/30/2014 0:00,J a panes e,AP45 19562435678,L1264792,December,Thai,41,2.5,Drake Babe,AB-,operations,3/28/1989,Sunday,MLHJL0801T,3052 7875 6145,AP45 19562435678,L1264792
515.0,332349500,adventure-works\lori0,3,Lori,A,Kane,,Production Supervisor - WC45,January,Monday,289-555-0196,Cell,lori0@adventure-works.com,7061 L^a%^ ur &?~! el,,Redmond,Washington,98052,IZWJN4790G,3.74E+11,380819633,United States,7/18/1980,42,S,F,2/26/2009,7/18/2040,FALSE,76,58,True,{23D436FC-08F7-4988-8B4D-490AA4E8B7E7},6/30/2014 0:00,e Ng (lish,AP45 19562435678,K7552756,September,Polish,49,5.67,Brown Man,O+,sales,2/5/1989,Monday,IZWJN4790G,3076 6146 3849,AP45 19562435678,K7552756
516.0,835460180,adventure-works\stuart0,4,Stuart,V,Munson,,Production Technician - WC45,February,Tuesday,413-555-0136,Cell,stuart0@adventure-works.com,488 Sa nt #@a Mar (ia,,Bellevue,Washington,98004,LMCFV9124L,8760 0000 0000,319874479,United States,9/13/1962,60,S,M,12/2/2008,9/13/2022,FALSE,84,62,True,{4F361B4F-7920-4037-9A0A-46D616F9B9C7},6/30/2014 0:00,A F r&ican,FG78 199946254525,P9046289,Feburary,Albanian,12,6.87,Philip Anders,A+,IT,5/31/1991,Tuesday,LMCFV9124L,4718 7188 2819,FG78 199946254525,P9046289
517.0,687685941,adventure-works\greg0,4,Greg,F,Alderson,,Production Technician - WC45,March,Wednesday,332-555-0150,Work,greg0@adventure-works.com,20 sh^559 Worth32 %%% Cft.,,Bellevue,Washington,98004,CGNCE6395N,7820 0000 0000,298484209,United States,10/18/1970,52,S,M,12/2/2008,10/18/2030,FALSE,85,62,True,{A36B5D6B-72A5-47F8-9F6B-5D922130E760},6/30/2014 0:00,P &olish,AP45-200057315643,A1045618,March,Uzbek,3,12.5,Michal John,A+,marketing,6/15/1989,Wednesday,CGNCE6395N,5177 5394 4789,AP45 19562435673,A1045618
518.0,199546871,adventure-works\scott0,4,Scott,R,Gode,,Production Technician - WC45,April,Thursday,391-555-0138,Cell,scott0@adventure-works.com,2150 Bir *(chwo ()od D@#r,,Seattle,Washington,98104,UPGFN0051Q,7050 0000 0000,43346233,United States,2/10/1987,35,M,M,1/8/2009,2/10/2047,FALSE,86,63,True,{E35DA50A-BB51-4E08-8B8D-87EF4650247A},6/30/2014 0:00,C #hine $SE,UP78 20205132456,B1846299,april,IndoAryan,45,2.5,JohnnyWalker,B+,tech,1/4/1991,Thursday,MRZFU0871K,3811 0238 6944,UP78 20205132456,B1846299
