Unnamed: 0,GeographyKey,CustomerPassword,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,ProductColour,CountryCode,Review,CreditCardNumber,Description,ReferralIP,ReferralURL,Memberships,Memberships1,Address1,ProductColour1,HouseOwnerFlag1,Mobile1,BirthDate1,MaritalStatus1,BirthDate2,id,Phone No,is_valid
11589,257,,AW00011589,,Eugene,,Malhotra,0,5/1/1975,m,Male,,9993288736.0,ebony4@adventure-works.com,40000,1,0,San Francisco,California,Pakistan,94109,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,7959MtWilsonWay,,1 (11) 500 555-0113,6/4/2013,0-1 Miles,black,672,best,2509 8797 6809 7817,delivered from: Uttar Pradesh,212 20 0 249,https://www.flipkart.com,,5.0,9481 Mariposa Ct.,black,1.0,9990205578.0,5/1/1975,M,2/4/1975,590.0,2528449836,True
11590,221,,AW00011590,,Eugene,F,Diaz,0,4/12/1980,s,Female,,9990854854.0,erika2@adventure-works.com,30000,2,2,Kenmore,Washington,Afghanistan,98028,Partial College,Clerical,Administrativo,Employé,1,2,AttachdePree,,1 (11) 500 555-0124,12/1/2012,0-1 Miles,green,1-268,happiest,2344 5813 3090 1499,delivered from: Mumbai,213 20 0 244,https://www.access.com,,5.0,6856 Seagull Court,Purple,1.0,9994972213.0,4/12/1980,S,2/5/1975,591.0,2528449836,True
11591,209,,AW00011591,,Shannon,W,Lu,0,11/12/1968,s,Female,,9996570995.0,stacey12@adventure-works.com,30000,3,3,Bothell,Washington,Mayanmar,98011,Partial College,Clerical,Administrativo,Employé,1,0,67avenuedelUnionCentrale,,1 (11) 500 555-0157,1/11/2011,0-1 Miles,yellow,54,good,5015 5782 2753 7331,,213 20 0 245,https://www.easymoney.in,,5.0,8906 Weatherly Drive,black,1.0,9995783751.0,11/12/1968,S,2/1/1975,592.0,2528449836,True
11592,198,,AW00011592,,Destiny,T,Raji,0,3/3/1984,s,Female,,9994869864.0,darrell9@adventure-works.com,20000,0,0,Redmond,Washington,Singapore,98052,High School,Manual,Obrero,Ouvrier,0,1,68impaeNotreDame,,1 (11) 500 555-0178,1/11/2011,2-5 Miles,,374,likeable,4397 8882 7213 4173,Dimensions:7x6x41,213 20 0 246,https://www.gozoom.com,,5.0,6927 Holiday Hills,Purple,0.0,9992257376.0,3/3/1984,S,2/2/1975,593.0,2528449836,True
11593,183,,AW00011593,,Alejandro,,Moreno,0,9/22/1982,s,Female,,9994875121.0,armando6@adventure-works.com,20000,0,0,Renton,,United States,98055,High School,Manual,Obrero,Ouvrier,1,1,121ruedeCambrai,,1 (11) 500 555-0165,1/21/2011,2-5 Miles,lime,297,happy,2272 4245 4151 4172,Dimensions: 90x3x94,213 20 0 247,https://www.lombard.com,,5.0,8385 Mori Court,black,1.0,9998579107.0,9/22/1982,S,2/3/1975,594.0,2528449836,True
11594,213,,AW00011594,,Christy,,Goel,0,5/3/1985,s,Female,,9991882015.0,corey16@adventure-works.com,20000,4,4,Renton,Washington,India,98055,High School,Manual,Obrero,Ouvrier,1,2,11ruedelEspaceDeSchengen,,1 (11) 500 555-0111,8/17/2013,0-1 Miles,red,61,comfortable,2686 7051 2973 1031,made in India,213 20 0 248,https://www.hndk.com,,5.0,9481 Mariposa Ct.,Purple,1.0,9994415146.0,5/3/1985,S,2/4/1975,595.0,2528449836,True
11595,117,,AW00011595,,Shannon,,Howard,0,12/29/1984,s,Female,,9998415344.0,sebastian12@adventure-works.com,20000,5,5,Redmond,Washington,Bangladesh,98052,High School,Manual,Obrero,Ouvrier,1,3,Hhenstr9419,,1 (11) 500 555-0112,12/30/2013,0-1 Miles,pink,43,soft,4687 7588 7755 4134,made in China,213 20 0 249,https://www.amazon.com,,5.0,6856 Seagull Court,black,1.0,9990038049.0,12/29/1984,S,2/5/1975,596.0,2528449836,True
11596,267,,AW00011596,,Ruben,E,Raje,0,3/2/1969,m,Male,,9992031664.0,roger41@adventure-works.com,40000,1,0,Everett,Washiton,Poland,98201,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,9100MainStreet,,1 (11) 500 555-0154,10/1/2013,0-1 Miles,orange,994,satisfied,2680 7995 2602 0286,,214 20 0 244,https://www.flipkart.com,,5.0,8906 Weatherly Drive,black,1.0,9994462464.0,3/2/1969,M,2/1/1975,597.0,2528449836,True
11597,225,,AW00011597,,Jonathan,C,Chandra,0,8/6/1983,s,Female,,9995757137.0,janelle2@adventure-works.com,30000,3,3,Redmond,Washiton,Qatar,98052,Partial College,Clerical,Administrativo,Employé,1,2,25avenuedelaGare,,1 (11) 500 555-0161,1/5/2014,0-1 Miles,blue,1-242,good quality,4088 9745 5032 3615,made in Russia,214 20 0 245,https://www.access.com,,5.0,6927 Holiday Hills,Purple,1.0,9992979511.0,8/6/1983,S,2/2/1975,598.0,2528449836,True
11598,174,,AW00011598,,Marco,B,Ruiz,0,12/30/1983,s,Female,,9997461174.0,meredith24@adventure-works.com,30000,3,3,Bellevue,Washiton,Belarus,98004,Partial College,Clerical,Administrativo,Employé,1,3,Holzstr6444,,1 (11) 500 555-0113,3/11/2012,0-1 Miles,brown,973,nice,4581 9705 4983 3015,made in Kuwait,214 20 0 246,https://www.easymoney.in,,5.0,8385 Mori Court,black,1.0,9994222275.0,12/30/1983,S,2/3/1975,599.0,2528449836,True
11599,211,,AW00011599,,Marco,,Diaz,0,3/16/1983,s,Female,,9990995360.0,melody3@adventure-works.com,20000,0,0,Sammamish,Washiton,Zimbabwe,98074,High School,Manual,Obrero,Ouvrier,0,1,AttachdePree,,1 (11) 500 555-0114,1/18/2011,1-2 Miles,cyan,880,best,5003 5570 0415 5495,made in America,214 20 0 247,https://www.gozoom.com,,5.0,9481 Mariposa Ct.,Purple,0.0,9990205578.0,3/16/1983,S,2/4/1975,600.0,2528449836,True
11600,218,,AW00011600,,Lauren,D,Rubio,0,10/5/1982,s,Female,,9997347889.0,linda36@adventure-works.com,30000,0,0,Bellevue,Washiton,Russia,98004,Partial College,Clerical,Administrativo,Employé,0,1,2616ruedeLinois,,1 (11) 500 555-0153,5/6/2013,2-5 Miles,magenta,93,happiest,2650 9705 2572 6523,Dimension:9x5x41,214 20 0 248,https://www.lombard.com,,5.0,6857 Seagull Court,black,0.0,9994972213.0,10/5/1982,S,2/5/1975,601.0,2528449836,True
11601,209,,AW00011601,,Ian,S,Manishan,0,2/18/1983,s,Female,,9992394079.0,ivan8@adventure-works.com,30000,0,0,Everett,Washiton,Ukraine,98201,Partial College,Clerical,Administrativo,Employé,1,1,335rueBaeduRocher,,1 (11) 500 555-0119,1/19/2011,2-5 Miles,blue,355,good,4156 5189 7661 5780,delivered from: Arunachal Pradesh,214 20 0 249,https://www.hndk.com,,5.0,8907 Weatherly Drive,black,1.0,9995783751.0,2/18/1983,S,2/1/1975,602.0,2528449836,True
11602,135,,AW00011602,,Lauren,,Gill,0,10/11/1982,s,Female,,9998029038.0,larry16@adventure-works.com,30000,0,0,Everett,Washiton,Australia,98201,Partial College,Clerical,Administrativo,Employé,0,1,AmGallberg645,,1 (11) 500 555-0125,7/10/2013,2-5 Miles,black,213,likeable,2510 8797 6809 7817,delivered from: Uttar Pradesh,215 20 0 244,https://www.amazon.com,,5.0,6928 Holiday Hills,Purple,0.0,9992257376.0,10/11/1982,S,2/2/1975,603.0,2528449836,True
11603,244,,AW00011603,,Gilbert,,Gonzalez,0,8/6/1982,s,Female,,9998204662.0,geoffrey16@adventure-works.com,30000,0,0,Everett,Washiton,Indonasia,98201,Partial College,Clerical,Administrativo,Employé,0,1,1538GoldenMeadow,,1 (11) 500 555-0131,1/18/2012,0-1 Miles,green,1-684,happy,2345 5813 3090 1499,delivered from: Mumbai,215 20 0 245,https://www.flipkart.com,,5.0,8386 Mori Court,Purple,0.0,9998579107.0,8/6/1982,S,2/3/1975,604.0,2528449836,True
11604,275,,AW00011604,,Eugene,,Sanchez,0,12/1/1982,s,Female,,9997863373.0,edgar21@adventure-works.com,30000,0,0,Monroe,Washiton,China,98272,Partial College,Clerical,Administrativo,Employé,1,1,6543JacobsenStreet,,1 (11) 500 555-0117,1/3/2012,2-5 Miles,yellow,376,comfortable,5016 5782 2753 7331,delivered from: Afghanistan,215 20 0 246,https://www.access.com,,5.0,9482 Mariposa Ct.,BLACK,1.0,9994415146.0,12/1/1982,S,2/4/1975,605.0,2528449836,True
11605,176,,AW00011605,,Harold,L,Subram,0,5/20/1982,s,Female,,9998071124.0,heidi15@adventure-works.com,20000,0,0,Bellevue,Washiton,Japan,98004,High School,Manual,Obrero,Ouvrier,0,1,AufdenKuhlenStrae9,,1 (11) 500 555-0183,3/8/2012,1-2 Miles,orange,244,soft,4398 8882 7213 4173,Dimensions:7x6x42,215 20 0 247,https://www.easymoney.in,,5.0,6857 Seagull Court,Purple,0.0,9990038049.0,5/20/1982,S,2/5/1975,606.0,2528449836,True
11606,212,,AW00011606,,Marco,,Ramos,0,1/30/1986,s,Female,,9991857536.0,melody17@adventure-works.com,10000,0,0,Duvall,Washington,Malaysia,98019,Partial High School,Manual,Obrero,Ouvrier,0,2,2ruedelaComdie,,1 (11) 500 555-0182,1/8/2011,0-1 Miles,lime,1-264,satisfied,2273 4245 4151 4172,Dimensions: 90x3x95,215 20 0 248,https://www.gozoom.com,,5.0,8907 Weatherly Drive,BLACK,0.0,9994462464.0,1/30/1986,S,3/1/2022,607.0,2528449836,True
11607,202,,AW00011607,,Christy,H,Moreno,0,5/5/1986,s,Female,,9994623370.0,clinton3@adventure-works.com,20000,0,0,Monroe,Washington,Argentina,98272,High School,Manual,Obrero,Ouvrier,1,1,610ruedesRosiers,,1 (11) 500 555-0152,1/19/2011,2-5 Miles,red,672,good quality,2687 7051 2973 1031,made in India,215 20 0 249,https://www.lombard.com,,5.0,6928 Holiday Hills,Purple,1.0,9992979511.0,5/5/1986,S,2/1/1975,608.0,2528449836,True
11608,217,,AW00011608,,Christy,E,Madan,0,9/1/1981,s,Female,,9991691115.0,cesar6@adventure-works.com,20000,0,0,Redmond,Washington,Norway,98052,High School,Manual,Obrero,Ouvrier,0,1,774rueDescartes,,1 (11) 500 555-0157,12/13/2013,5-10 Miles,pink,1-264,nice,4688 7588 7755 4134,made in China,216 20 0 244,https://www.hndk.com,,5.0,8386 Mori Court,BLACK,0.0,9994222275.0,9/1/1981,S,2/2/1975,609.0,2528449836,True
11609,277,,AW00011609,,Eugene,E,Ye,0,12/24/1981,s,Female,,9994754756.0,eugene13@adventure-works.com,30000,0,0,Edmonds,Washington,Germany,98020,Partial College,Clerical,Administrativo,Employé,0,1,2877BountyWay,,1 (11) 500 555-0128,1/28/2012,0-1 Miles,orange,672,best,2681 7995 2602 0286,made in Africa,216 20 0 245,https://www.amazon.com,,5.0,9482 Mariposa Ct.,Purple,0.0,9990205578.0,12/24/1981,S,2/3/1975,610.0,2528449836,True
11610,269,,AW00011610,,Bethany,,Collins,0,10/20/1980,s,Female,,9994136283.0,blake47@adventure-works.com,30000,0,0,Edmonds,Washington,France,98020,Partial College,Clerical,Administrativo,Employé,0,1,4519LydiaLane,,1 (11) 500 555-0140,1/10/2012,0-1 Miles,blue,1-268,happiest,4089 9745 5032 3615,made in Russia,216 20 0 246,https://www.flipkart.com,,5.0,6857 Seagull Court,BLACK,0.0,9994972213.0,10/20/1980,S,2/4/1975,611.0,2528449836,True
11611,183,,AW00011611,,Eugene,,Lin,0,2/23/1985,m,Male,,9999666760.0,ernest7@adventure-works.com,20000,0,0,Bellevue,Washington,Pakistan,98004,Partial High School,Manual,Obrero,Ouvrier,0,1,65rueFaubourgStAntoine,,1 (11) 500 555-0190,1/23/2011,2-5 Miles,brown,54,good,4582 9705 4983 3015,made in Kuwait,216 20 0 247,https://www.access.com,,5.0,8907 Weatherly Drive,Purple,0.0,9995783751.0,2/23/1985,M,2/5/1975,612.0,2528449836,True
11612,230,,AW00011612,,Kari,,Andersen,0,10/7/1985,s,Female,,9998550312.0,keith16@adventure-works.com,20000,0,0,Seattle,Washington,Afghanistan,98104,Partial High School,Manual,Obrero,Ouvrier,0,2,,,1 (11) 500 555-0182,2/2/2012,0-1 Miles,cyan,374,likeable,5004 5570 0415 5495,made in America,216 20 0 248,https://www.easymoney.in,,5.0,6928 Holiday Hills,BLACK,0.0,9992257376.0,10/7/1985,S,2/1/1975,613.0,2528449836,True
11613,158,,AW00011613,,Marco,M,Prasad,0,5/2/1981,s,Female,,9996308105.0,meredith8@adventure-works.com,30000,0,0,Bellevue,,Mayanmar,98004,Partial College,Clerical,Administrativo,Employé,0,1,HunzingerAllee292,,1 (11) 500 555-0162,5/13/2012,0-1 Miles,magenta,297,happy,2651 9705 2572 6523,Dimension:9x5x42,216 20 0 249,https://www.gozoom.com,,5.0,8386 Mori Court,Purple,0.0,9998579107.0,5/2/1981,S,2/2/1975,614.0,2528449836,True
11614,172,,AW00011614,,Kari,M,Sharma,0,2/13/1981,s,Female,,9990217768.0,katrina8@adventure-works.com,30000,0,0,Redmond,Washington,Singapore,98052,Partial College,Clerical,Administrativo,Employé,0,1,Nollendorfplatz62,,1 (11) 500 555-0115,5/10/2012,2-5 Miles,blue,61,comfortable,4157 5189 7661 5780,delivered from: Arunachal Pradesh,217 20 0 244,https://www.lombard.com,,5.0,9482 Mariposa Ct.,black,0.0,9994415146.0,2/13/1981,S,2/3/1975,615.0,2528449836,True
11615,242,,AW00011615,,Destiny,H,Navarro,0,5/20/1981,m,Male,,9995387068.0,dwayne9@adventure-works.com,40000,1,1,Seattle,Washington,United States,98104,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,5717MontereyAve,,1 (11) 500 555-0163,2/22/2012,1-2 Miles,black,43,soft,2511 8797 6809 7817,delivered from: Uttar Pradesh,217 20 0 245,https://www.hndk.com,,5.0,6857 Seagull Court,Purple,1.0,9990038049.0,5/20/1981,M,2/4/1975,616.0,2528449836,True
11616,260,,AW00011616,,Christy,,Nath,0,9/5/1980,m,Male,,9995960785.0,casey20@adventure-works.com,40000,1,1,Redmond,Washington,India,98052,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,3728ChinquapinCt,,1 (11) 500 555-0130,2/3/2012,1-2 Miles,green,994,satisfied,2346 5813 3090 1499,delivered from: Mumbai,217 20 0 246,https://www.amazon.com,,5.0,8907 Weatherly Drive,black,1.0,9994462464.0,9/5/1980,M,2/5/1975,617.0,2528449836,True
11617,326,,AW00011617,,Shannon,,Brooks,0,10/1/1964,s,Female,,9996024261.0,sean8@adventure-works.com,60000,4,0,Carnation,Washington,Bangladesh,98014,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,0,0,6616BairdCourt,,294-555-0111,9/10/2011,0-1 Miles,yellow,1-242,good quality,5017 5782 2753 7331,delivered from: Afghanistan,217 20 0 247,https://www.flipkart.com,,5.0,6928 Holiday Hills,blue,0.0,9992979511.0,10/1/1964,S,2/1/1975,618.0,2528449836,True
11618,49,,AW00011618,,Bethany,M,Ramirez,0,10/21/1964,m,Male,,9996278747.0,brian19@adventure-works.com,60000,4,0,Seattle,Washington,Poland,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,9145DanestaDr,,167-555-0144,2/9/2013,1-2 Miles,orange,973,nice,4399 8882 7213 4173,Dimensions:7x6x43,217 20 0 248,https://www.access.com,,5.0,8386 Mori Court,black,1.0,9994222275.0,10/21/1964,M,2/2/1975,619.0,2528449836,True
11619,69,,AW00011619,,Shannon,J,Young,0,10/29/1978,s,Female,,9998450004.0,sierra15@adventure-works.com,50000,0,0,Seattle,Washington,Qatar,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,3230VirginiaHills,,410-555-0125,2/8/2013,1-2 Miles,lime,880,best,2274 4245 4151 4172,Dimensions: 90x3x96,217 20 0 249,https://www.easymoney.in,,5.0,9482 Mariposa Ct.,green,1.0,9990205578.0,10/29/1978,S,2/3/1975,620.0,2528449836,True
11620,609,,AW00011620,,Marco,M,Rodriguez,0,10/18/1978,s,Female,,9991012336.0,megan23@adventure-works.com,50000,0,0,Monroe,Washington,Belarus,98272,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,7285RoanwoodWay,,156-555-0144,2/8/2013,0-1 Miles,red,93,happiest,2688 7051 2973 1031,made in India,218 20 0 244,https://www.gozoom.com,,5.0,6858 Seagull Court,pink,1.0,9994972213.0,10/18/1978,S,2/4/1975,621.0,2528449836,True
11621,611,,AW00011621,,Lauren,R,She,0,8/19/1978,s,Female,,9991328217.0,leah19@adventure-works.com,50000,0,0,Monroe,Washington,Zimbabwe,98272,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,0,0,8120ELeland,,787-555-0163,8/1/2013,0-1 Miles,pink,93,good,4689 7588 7755 4134,made in China,218 20 0 245,https://www.lombard.com,,5.0,8908 Weatherly Drive,blue,0.0,9995783751.0,8/19/1978,S,2/5/1975,622.0,2528449836,True
11622,623,,AW00011622,,Gilbert,,Allen,0,6/16/1979,m,Male,,9994372010.0,gabriel53@adventure-works.com,50000,0,0,Sammamish,Washington,Russia,98074,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,8520WaterviewPlace,,787-555-0146,4/8/2013,0-1 Miles,orange,374,likeable,2682 7995 2602 0286,made in Africa,218 20 0 246,https://www.hndk.com,,5.0,6929 Holiday Hills,blue,1.0,9992257376.0,6/16/1979,M,2/1/1975,623.0,2528449836,True
11623,322,,AW00011623,,Alejandro,,Perry,0,12/25/1978,s,Female,,9992481333.0,angela10@adventure-works.com,50000,1,0,Duvall,Washington,Ukraine,98019,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,4117MiingCanyonCourt,,198-555-0159,9/7/2011,1-2 Miles,blue,994,happy,4090 9745 5032 3615,made in Russia,218 20 0 247,https://www.amazon.com,,5.0,8387 Mori Court,black,1.0,9998579107.0,12/25/1978,S,2/2/1975,624.0,2528449836,True
11624,339,,AW00011624,,Ruben,C,Smith,0,3/19/1984,s,Female,,9998379491.0,ryan39@adventure-works.com,50000,1,0,Edmonds,Washington,Australia,98020,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,5462ElPintadoRd,,394-555-0168,9/21/2011,1-2 Miles,,61,comfortable,4583 9705 4983 3015,made in Kuwait,218 20 0 248,https://www.flipkart.com,,5.0,9483 Mariposa Ct.,green,1.0,9994415146.0,3/19/1984,S,2/3/1975,625.0,2528449836,True
11625,352,,AW00011625,,扎卡里,S,Moore,0,7/19/1978,m,Male,,9992453162.0,zachary37@adventure-works.com,50000,1,0,Duvall,Washington,Indonasia,98019,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,9734JaneCt,,209-555-0118,9/24/2011,1-2 Miles,,91,soft,5005 5570 0415 5495,made in America,218 20 0 249,https://www.access.com,,5.0,6858 Seagull Court,pink,1.0,9990038049.0,7/19/1978,M,2/4/1975,626.0,2528449836,True
11626,360,,AW00011626,,Destiny,,Rogers,0,12/12/1978,m,Male,,9999125924.0,destiny26@adventure-works.com,50000,1,0,Everett,Washington,China,98201,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,3588VancouverWay,,262-555-0170,9/1/2011,0-1 Miles,magenta,43,satisfied,2652 9705 2572 6523,Dimension:9x5x43,219 20 0 244,https://www.easymoney.in,,5.0,8908 Weatherly Drive,blue,1.0,9994462464.0,12/12/1978,M,2/5/1975,627.0,2528449836,True
11627,372,,AW00011627,,Destiny,,Gray,0,8/27/1978,m,Male,,9991715226.0,dalton76@adventure-works.com,60000,1,0,Everett,Washington,Japan,98201,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,4833NottinghamPl,,263-555-0144,8/27/2013,0-1 Miles,blue,994,good quality,4158 5189 7661 5780,delivered from: Arunachal Pradesh,219 20 0 245,https://www.gozoom.com,,5.0,6929 Holiday Hills,blue,1.0,9992979511.0,8/27/1978,M,2/1/1975,628.0,2528449836,True
11628,298,,AW00011628,,Marco,M,Wood,0,11/14/1977,s,Female,,9997566572.0,mariah6@adventure-works.com,40000,1,0,Snohomish,Washington,Malaysia,98296,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,4088MillsPlace,,662-555-0125,9/12/2011,1-2 Miles,black,973,nice,2512 8797 6809 7817,delivered from: Uttar Pradesh,219 20 0 246,https://www.lombard.com,,5.0,8387 Mori Court,black,1.0,9994222275.0,11/14/1977,S,2/2/1975,629.0,2528449836,True
11629,345,,AW00011629,,Ian,D,Wright,0,8/7/1976,s,Female,,9999914433.0,isaiah45@adventure-works.com,40000,4,4,Edmonds,Washington,Argentina,98020,High School,Skilled Manual,Obrero especializado,Technicien,1,3,7501SandyCoveLane,,525-555-0190,9/25/2011,10+ Miles,green,880,best,2347 5813 3090 1499,delivered from: Mumbai,219 20 0 247,https://www.hndk.com,,5.0,9483 Mariposa Ct.,green,1.0,9990205578.0,8/7/1976,S,2/3/1975,630.0,2528449836,True
11630,637,,AW00011630,,Harold,,Powell,0,6/23/1977,m,Male,,9990194826.0,haley27@adventure-works.com,60000,1,0,Monroe,Washington,Norway,98272,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,418AlfredAvenue,,200-555-0198,9/21/2011,0-1 Miles,yellow,93,happiest,5018 5782 2753 7331,delivered from: Afghanistan,219 20 0 248,https://www.amazon.com,,5.0,6858 Seagull Court,pink,1.0,9994972213.0,6/23/1977,M,2/4/1975,631.0,2528449836,True
11631,52,,AW00011631,,Alejandro,C,Bennett,0,8/12/1976,m,Male,,9990674927.0,antonio1@adventure-works.com,60000,1,1,Kenmore,Washington,Germany,98028,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,6200MtPisgah,,380-555-0192,2/7/2013,0-1 Miles,orange,994,good,4400 8882 7213 4173,Dimensions:7x6x44,219 20 0 249,https://www.flipkart.com,,5.0,8908 Weatherly Drive,blue,1.0,9995783751.0,8/12/1976,M,2/5/1975,632.0,2528449836,True
11632,51,,AW00011632,,Alejandro,D,Jenkins,0,5/2/1982,m,Male,,9996244950.0,alexandra30@adventure-works.com,60000,1,1,Redmond,Washington,France,98052,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,346SutcliffePl,,664-555-0121,1/30/2013,1-2 Miles,lime,91,likeable,2275 4245 4151 4172,Dimensions: 90x3x97,220 20 0 244,https://www.access.com,,5.0,6929 Holiday Hills,blue,1.0,9992257376.0,5/2/1982,M,2/1/1975,633.0,2528449836,True
11633,612,,AW00011633,,Theresa,,Anderson,0,11/23/1977,m,Male,,9997684498.0,thomas71@adventure-works.com,40000,1,1,Snohomish,Washington,Pakistan,98296,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,8307MonumentBlvd,,315-555-0121,11/13/2013,0-1 Miles,red,61,happy,2689 7051 2973 1031,made in India,220 20 0 245,https://www.easymoney.in,,5.0,8387 Mori Court,black,1.0,9998579107.0,11/23/1977,M,2/2/1975,634.0,2528449836,True
11634,633,,AW00011634,,Shannon,,Collins,0,12/10/1977,m,Male,,9997971570.0,samuel33@adventure-works.com,60000,1,0,Edmonds,Washington,Afghanistan,98020,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,2240InverneDr,,385-555-0179,3/11/2013,2-5 Miles,pink,880,comfortable,4690 7588 7755 4134,made in China,220 20 0 246,https://www.gozoom.com,,5.0,9483 Mariposa Ct.,green,1.0,9994415146.0,12/10/1977,M,2/3/1975,635.0,2528449836,True
11635,300,,AW00011635,,Destiny,,Chande,0,8/11/1983,m,Male,,9997477575.0,darrell4@adventure-works.com,60000,1,0,Kenmore,Washington,Mayanmar,98028,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,3767BananaCourt,,455-555-0152,2/8/2013,2-5 Miles,orange,93,soft,2683 7995 2602 0286,made in Africa,220 20 0 247,https://www.lombard.com,,5.0,6858 Seagull Court,pink,1.0,9990038049.0,8/11/1983,M,2/4/1975,636.0,2528449836,True
11636,314,,AW00011636,,Kari,K,Cox,0,6/21/1978,s,Female,,9991983837.0,kimberly14@adventure-works.com,60000,1,0,Snohomish,Washington,Singapore,98296,Graduate Degree,Professional,Profesional,Cadre,1,0,752ShueyAve,,383-555-0177,9/11/2013,2-5 Miles,blue,93,satisfied,4091 9745 5032 3615,made in Russia,220 20 0 248,https://www.hndk.com,,5.0,8908 Weatherly Drive,blue,1.0,9994462464.0,6/21/1978,S,2/5/1975,637.0,2528449836,True
11637,338,,AW00011637,,Marco,,Hernandez,0,8/11/1983,m,Male,,9995114940.0,morgan15@adventure-works.com,70000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Professional,Profesional,Cadre,1,0,3767BenetCourt,,379-555-0153,2/8/2013,2-5 Miles,brown,93,good quality,4584 9705 4983 3015,made in Kuwait,220 20 0 249,https://www.amazon.com,,5.0,6929 Holiday Hills,blue,1.0,9992979511.0,8/11/1983,M,2/1/1975,638.0,2528449836,True
11638,339,,AW00011638,,Alejandro,E,Powell,0,9/9/1977,m,Male,,9990044213.0,antonio8@adventure-works.com,70000,1,0,Bothell,Washington,India,98011,Graduate Degree,Professional,Profesional,Cadre,1,0,1328HuntleighDr,,,10/19/2013,0-1 Miles,cyan,93,nice,5006 5570 0415 5495,made in America,221 20 0 244,https://www.flipkart.com,,5.0,8387 Mori Court,black,1.0,9994222275.0,9/9/1977,M,2/2/1975,639.0,2528449836,True
